DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,DE,2021-12,-2.0,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,DE,2022-01,2.1,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,DE,2022-02,-0.6,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,DE,2022-03,-0.3,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,DE,2022-04,-0.6,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,DE,2022-05,0.7,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,DE,2022-06,1.8,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,DE,2022-07,-2.5,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,DE,2022-08,-1.7,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2015-01,-2.2,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2015-02,-0.3,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2015-03,0.9,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2015-04,0.3,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2015-05,-0.4,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2015-06,0.5,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2015-07,-0.1,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2015-08,1.4,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2015-09,1.3,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2015-10,-1.3,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2015-11,-0.6,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2015-12,-0.9,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2016-01,2.8,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2016-02,0.2,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2016-03,-1.1,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2016-04,0.8,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2016-05,0.4,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2016-06,-0.9,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2016-07,0.0,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2016-08,1.8,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2016-09,0.1,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2016-10,-1.0,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2016-11,1.8,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2016-12,-0.5,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2017-01,-0.5,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2017-02,1.6,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2017-03,0.2,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2017-04,0.4,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2017-05,0.8,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2017-06,0.9,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2017-07,0.3,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2017-08,1.2,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2017-09,-1.6,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2017-10,1.7,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2017-11,0.5,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2017-12,0.0,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2018-01,-1.0,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2018-02,-1.1,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2018-03,1.1,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2018-04,-0.5,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2018-05,1.2,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2018-06,0.3,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2018-07,-0.4,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2018-08,-0.4,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2018-09,-0.7,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2018-10,0.6,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2018-11,-1.6,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2018-12,0.9,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2019-01,0.5,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2019-02,-2.0,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2019-03,2.0,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2019-04,-0.3,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2019-05,-0.9,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2019-06,-0.4,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2019-07,2.1,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2019-08,-1.7,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2019-09,-0.4,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2019-10,-0.2,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2019-11,-1.2,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2019-12,0.4,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2020-01,0.3,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2020-02,0.8,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2020-03,0.1,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2020-04,-4.7,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2020-05,-1.1,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2020-06,-0.2,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2020-07,1.4,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2020-08,1.4,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2020-09,1.6,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2020-10,-0.3,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2020-11,1.0,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2020-12,1.6,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2021-01,-1.3,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2021-02,-0.8,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2021-03,1.9,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2021-04,0.7,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2021-05,-0.8,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2021-06,-0.4,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2021-07,-0.3,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2021-08,0.8,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2021-09,0.6,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2021-10,0.4,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2021-11,2.6,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2021-12,-2.0,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2022-01,0.1,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2022-02,1.1,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2022-03,-0.5,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2022-04,0.5,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2022-05,-0.2,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2022-06,1.0,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2022-07,-1.2,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EA19,2022-08,0.2,
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2015-01,-2.2,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2015-02,3.1,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2015-03,-0.3,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2015-04,3.6,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2015-05,3.6,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2015-06,-3.0,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2015-07,-2.2,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2015-08,6.1,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2015-09,-1.5,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2015-10,-2.7,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2015-11,-0.5,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2015-12,3.5,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2016-01,-2.4,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2016-02,0.5,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2016-03,0.2,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2016-04,-3.2,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2016-05,2.4,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2016-06,4.1,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2016-07,4.2,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2016-08,1.8,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2016-09,-0.7,s
ESTAT:STS_INPR_M(1.0),05/11/22 11:00:00,M,PROD,C2222,SCA,PCH_PRE,EL,2016-10,-3.1,s
