DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2016-06,117.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2016-07,115.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2016-08,109.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2016-09,119.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2016-10,119.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2016-11,119.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2016-12,88.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2017-01,109.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2017-02,112.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2017-03,124.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2017-04,117.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2017-05,118.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2017-06,121.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2017-07,121.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2017-08,115.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2017-09,124.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2017-10,125.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2017-11,125.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,DE,2017-12,95.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2015-01,101.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2015-02,105.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2015-03,115.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2015-04,108.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2015-05,111.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2015-06,114.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2015-07,115.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2015-08,86.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2015-09,113.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2015-10,115.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2015-11,111.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2015-12,83.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2016-01,107.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2016-02,109.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2016-03,118.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2016-04,114.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2016-05,114.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2016-06,117.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2016-07,115.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2016-08,91.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2016-09,117.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2016-10,116.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2016-11,114.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2016-12,89.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2017-01,108.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2017-02,112.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2017-03,124.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2017-04,115.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2017-05,118.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2017-06,121.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2017-07,122.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2017-08,95.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2017-09,121.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2017-10,123.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2017-11,120.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EA19,2017-12,94.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2015-01,84.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2015-02,96.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2015-03,104.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2015-04,100.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2015-05,105.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2015-06,102.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2015-07,92.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2015-08,69.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2015-09,101.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2015-10,102.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2015-11,105.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2015-12,89.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2016-01,91.3,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2016-02,100.2,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2016-03,108.1,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2016-04,104.7,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2016-05,102.0,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2016-06,108.6,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2016-07,109.3,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2016-08,75.4,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2016-09,108.4,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2016-10,107.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2016-11,100.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2016-12,85.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2017-01,89.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2017-02,104.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2017-03,111.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2017-04,106.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2017-05,110.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2017-06,109.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2017-07,106.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2017-08,76.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2017-09,102.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2017-10,108.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2017-11,102.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EL,2017-12,92.5,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2015-01,96.7,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2015-02,104.7,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2015-03,115.6,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2015-04,104.9,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2015-05,114.7,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2015-06,114.0,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2015-07,112.8,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2015-08,74.5,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2015-09,110.2,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2015-10,109.5,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2015-11,107.6,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2015-12,81.7,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2016-01,103.8,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2016-02,109.4,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2016-03,118.9,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2016-04,111.6,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2016-05,116.8,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2016-06,116.0,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2016-07,115.3,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2016-08,78.4,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2016-09,114.0,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2016-10,110.6,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2016-11,113.2,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2016-12,87.1,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2017-01,107.2,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2017-02,114.4,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2017-03,124.7,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2017-04,111.5,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2017-05,124.4,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2017-06,122.8,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2017-07,120.8,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2017-08,83.1,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2017-09,116.8,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2017-10,118.1,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2017-11,118.8,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,ES,2017-12,92.2,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2015-01,100.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2015-02,104.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2015-03,115.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2015-04,107.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2015-05,109.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2015-06,113.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2015-07,114.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2015-08,88.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2015-09,112.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2015-10,114.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2015-11,110.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2015-12,84.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2016-01,105.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2016-02,108.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2016-03,116.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2016-04,113.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2016-05,114.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2016-06,115.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2016-07,114.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2016-08,93.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2016-09,115.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2016-10,115.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2016-11,113.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2016-12,89.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2017-01,107.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2017-02,110.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2017-03,122.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2017-04,114.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2017-05,118.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2017-06,118.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2017-07,120.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2017-08,96.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2017-09,119.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2017-10,121.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2017-11,118.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,EU28,2017-12,94.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2015-01,103.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2015-02,103.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2015-03,112.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2015-04,111.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2015-05,105.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2015-06,117.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2015-07,113.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2015-08,68.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2015-09,112.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2015-10,112.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2015-11,106.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2015-12,86.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2016-01,110.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2016-02,108.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2016-03,119.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2016-04,116.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2016-05,111.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2016-06,122.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2016-07,113.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2016-08,74.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2016-09,115.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2016-10,113.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2016-11,112.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2016-12,89.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2017-01,113.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2017-02,112.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2017-03,126.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2017-04,118.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2017-05,116.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2017-06,124.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2017-07,120.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2017-08,75.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2017-09,121.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2017-10,125.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2017-11,117.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,FR,2017-12,94.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2015-01,97.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2015-02,105.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2015-03,114.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2015-04,97.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2015-05,116.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2015-06,111.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2015-07,126.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2015-08,71.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2015-09,117.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2015-10,122.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2015-11,109.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2015-12,76.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2016-01,104.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2016-02,112.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2016-03,114.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,CA,I10,IT,2016-04,112.8,
